,0,1,2
4630,47.375,27.375,27.0
4631,35.625,22.583,22.0
4632,19.25,13.375,23.0
4633,54.75,43.5,46.0
4634,60.625,46.333,86.0
4635,47.375,29.375,49.0
4636,81.584,50.666000000000004,89.0
4637,84.09700000000001,69.11099999999999,65.0
4638,66.569,53.888999999999996,73.0
4639,55.75,38.083,51.0
4640,44.125,34.375,48.0
4641,61.125,50.75,59.0
4642,62.375,43.443999999999996,67.0
4643,75.375,56.375,110.0
4644,55.75,38.083,51.0
4645,98.375,79.208,134.0
4646,70.875,56.5,94.0
4647,64.625,48.791,110.0
4648,55.75,38.083,51.0
4649,81.25,58.291,82.0
4650,102.375,63.333,93.0
4651,66.5,43.541,83.0
4652,82.375,73.719,78.0
4653,66.75,48.75,87.0
4654,85.722,60.443999999999996,73.0
4655,59.0,53.5,68.0
4656,64.25,42.666,58.0
4657,71.25,61.083,75.0
4658,64.25,45.969,57.0
4659,73.0,51.25,78.0
4660,44.375,39.208,50.0
4661,59.625,45.0,59.0
4662,44.625,35.25,50.0
4663,53.625,36.5,71.0
4664,36.5,24.719,32.0
4665,48.375,33.0,46.0
4666,46.5,34.958,47.0
4667,63.028,44.597,72.0
4668,51.75,33.291,70.0
4669,75.25,60.416,76.0
4670,62.458,46.5,71.0
4671,48.75,34.319,50.0
4672,47.0,35.125,58.0
4673,68.375,59.541,85.0
4674,52.125,30.375,44.0
4675,29.875,21.541,40.0
4676,27.5,22.875,28.0
4677,53.75,46.625,51.0
4678,49.875,36.25,55.0
4679,58.875,36.541,62.0
4680,50.5,51.916,83.0
4681,86.181,54.245999999999995,88.0
4682,48.625,39.958,43.0
4683,41.722,37.153,47.0
4684,64.583,45.291,67.0
4685,39.625,31.511,46.0
4686,62.375,38.373999999999995,66.0
4687,61.0,44.458,56.0
4688,34.75,30.386,44.0
4689,57.375,41.083,56.0
4690,38.0,25.125,36.0
4691,60.0,35.986,76.0
4692,56.25,46.833,54.0
4693,34.125,28.416,28.0
4694,57.625,45.861000000000004,56.0
4695,58.25,44.125,57.0
4696,53.375,39.541,66.0
4697,69.0,45.25,78.0
4698,41.375,28.25,57.0
4699,47.375,44.0,65.0
4700,45.0,32.25,40.0
4701,41.708,28.583,43.0
4702,55.625,40.778,70.0
4703,51.75,40.260999999999996,62.0
4704,68.375,59.75,62.0
4705,43.875,36.75,69.0
4706,44.75,29.624,46.0
4707,46.125,33.291,46.0
4708,47.75,33.833,39.0
4709,53.375,35.333,67.0
4710,41.75,33.25,54.0
4711,32.75,24.375,48.0
4712,41.25,27.0,39.0
4713,44.069,30.014,49.0
4714,37.5,30.583,57.0
4715,44.625,35.541,42.0
4716,54.625,32.653,39.0
4717,45.0,31.125,47.0
4718,54.375,35.458,58.0
4719,26.5,14.25,42.0
4720,31.5,21.458,31.0
4721,36.875,41.291,58.0
4722,59.625,40.541,58.0
4723,64.22200000000001,50.528,71.0
4724,45.5,32.875,48.0
4725,40.694,29.431,55.0
4726,64.125,40.125,54.0
4727,36.875,24.056,46.0
4728,37.25,35.861,54.0
4729,28.125,19.583,32.0
4730,31.25,23.291,39.0
4731,47.625,34.0,63.0
4732,42.625,32.458,48.0
4733,22.25,18.5,21.0
4734,38.403,34.347,43.0
4735,53.375,36.498999999999995,53.0
4736,44.875,23.468999999999998,50.0
4737,54.625,37.248999999999995,57.0
4738,54.25,38.916,46.0
4739,33.958,23.081999999999994,34.0
4740,46.25,30.278,33.0
4741,40.25,35.510999999999996,46.0
4742,46.25,30.278,33.0
4743,40.25,35.510999999999996,46.0
4744,41.75,31.25,59.0
4745,36.875,30.5,61.0
4746,54.625,39.583,55.0
4747,46.875,32.0,49.0
4748,32.25,18.791,41.0
4749,16.75,15.625,27.0
4750,43.25,28.083,30.0
4751,36.5,30.25,43.0
4752,25.125,17.75,21.0
4753,25.125,14.75,33.0
4754,30.375,23.25,44.0
4755,24.0,24.25,22.0
4756,34.625,21.833,34.0
4757,36.625,26.0,39.0
4758,47.875,39.875,67.0
4759,26.75,19.875,24.0
4760,58.375,52.594,61.0
4761,49.875,30.208,67.0
4762,29.125,24.833,41.0
4763,52.875,49.125,47.0
4764,59.153,37.222,50.0
4765,52.25,41.083,54.0
4766,61.319,43.846999999999994,48.0
4767,43.625,35.625,54.0
4768,50.028,36.972,31.0
4769,36.75,23.0,35.0
4770,32.625,23.125,40.0
4771,73.90299999999999,52.055,68.0
4772,47.0,43.468999999999994,40.0
4773,65.625,44.636,87.0
4774,54.375,38.5,63.0
4775,54.875,42.333,73.0
4776,52.653,37.972,59.0
4777,35.125,26.25,40.0
4778,34.0,24.0,45.0
4779,55.875,35.5,64.0
4780,40.5,37.875,41.0
4781,29.25,23.875,36.0
4782,24.153,22.608,27.0
4783,34.875,27.75,56.0
4784,52.25,29.75,58.0
4785,43.0,33.375,42.0
4786,39.875,20.958,44.0
4787,42.125,26.5,53.0
4788,64.375,50.510999999999996,68.0
4789,34.0,22.375,51.0
4790,36.097,34.111000000000004,56.0
4791,31.097,26.903,48.0
4792,58.0,49.391,57.0
4793,50.375,38.5,48.0
4794,22.25,17.875,32.0
4795,26.0,18.897,30.0
4796,43.75,37.897,48.0
4797,40.25,29.25,45.0
4798,29.875,20.875,31.0
4799,33.625,16.125,38.0
4800,25.75,17.125,31.0
4801,28.125,22.083,29.0
4802,45.0,31.5,35.0
4803,28.75,20.0,52.0
4804,46.875,35.75,49.0
4805,31.75,25.0,57.0
4806,38.75,21.833,34.0
4807,40.375,25.25,46.0
4808,45.0,39.5,51.0
4809,43.375,26.705,41.0
4810,44.875,26.333,59.0
4811,40.875,31.0,50.0
4812,45.75,44.289,61.0
4813,34.653,23.097,42.0
4814,50.875,32.875,63.0
4815,28.208,21.667,41.0
4816,51.375,36.333,52.0
4817,41.513000000000005,26.57,45.0
4818,45.0,32.708,64.0
4819,41.625,24.621999999999996,65.0
4820,56.625,36.708,61.0
4821,43.903,33.43,52.0
4822,35.375,25.5,40.0
4823,25.75,19.333,61.0
4824,38.278,30.847,55.0
4825,38.375,34.5,38.0
4826,18.375,16.75,26.0
4827,31.5,20.583,34.0
4828,22.75,15.958,26.0
4829,33.25,26.875,50.0
4830,50.5,32.416,41.0
4831,19.25,12.875,32.0
4832,42.125,29.75,56.0
4833,39.25,26.375,28.0
4834,60.25,38.708,73.0
4835,18.375,16.75,26.0
4836,30.375,27.208,48.0
4837,36.875,31.636,29.0
4838,33.125,32.208,46.0
4839,36.625,29.375,42.0
4840,29.875,22.625,35.0
4841,59.25,36.510999999999996,74.0
4842,27.25,22.375,34.0
4843,35.625,35.5,47.0
4844,36.875,26.208,42.0
4845,28.5,23.958,33.0
4846,34.75,25.708,23.0
4847,32.875,28.583,37.0
4848,15.0,15.25,20.0
4849,43.75,31.583,50.0
4850,33.25,16.583,35.0
4851,30.875,22.625,53.0
4852,27.125,20.375,30.0
4853,57.208,40.792,70.0
4854,55.875,31.166,55.0
4855,54.875,38.833,61.0
4856,61.75,36.833,56.0
4857,59.25,36.541,63.0
4858,39.375,27.540999999999997,31.0
4859,63.25,45.875,67.0
4860,49.625,30.625,47.0
4861,38.75,25.625,31.0
4862,53.0,36.708,63.0
4863,64.125,42.458,53.0
4864,50.625,37.458,74.0
4865,44.5,26.333,40.0
4866,40.75,32.0,40.0
4867,32.0,26.5,49.0
4868,66.875,50.141,76.0
4869,97.819,66.47099999999999,95.0
4870,75.25,56.25,60.0
4871,64.875,50.41499999999999,79.0
4872,46.75,31.75,57.0
4873,57.403,33.847,63.0
4874,31.375,20.875,35.0
4875,52.583,36.75,47.0
4876,54.375,37.875,45.0
4877,46.0,42.083,51.0
4878,40.375,24.875,39.0
4879,63.083,43.333,56.0
4880,89.0,66.65299999999999,98.0
4881,56.75,37.5,61.0
4882,83.819,72.875,115.0
4883,57.181,49.402,55.0
4884,51.833,40.125,43.0
4885,91.625,69.5,88.0
4886,92.25,54.75,114.0
4887,52.75,38.708,55.0
4888,64.0,46.375,56.0
4889,55.5,41.583,80.0
4890,65.5,43.125,65.0
4891,60.125,43.458,56.0
4892,37.125,27.375,29.0
4893,58.375,38.333,64.0
4894,78.25,50.25,81.0
4895,25.625,18.5,37.0
4896,44.5,35.333,42.0
4897,89.25,70.625,89.0
4898,60.583,49.083,63.0
4899,88.5,64.83600000000001,77.0
4900,73.25,56.010999999999996,79.0
4901,101.375,60.083,79.0
4902,59.875,45.0,54.0
4903,50.75,38.458,52.0
4904,58.375,33.0,39.0
4905,47.347,40.236,51.0
4906,83.375,48.875,76.0
4907,74.375,51.25,98.0
4908,61.375,39.458,80.0
4909,80.625,63.833,83.0
4910,52.5,38.583,62.0
4911,64.236,43.333,68.0
4912,65.875,57.92699999999999,58.0
4913,72.875,55.0,72.0
4914,61.0,45.708,54.0
4915,52.125,35.0,42.0
4916,48.75,37.75,53.0
4917,38.75,26.75,36.0
4918,40.75,32.875,47.0
4919,62.028,44.138,70.0
4920,68.375,51.916,92.0
4921,57.125,42.75,82.0
4922,65.375,45.541,61.0
4923,56.625,42.875,71.0
4924,52.25,33.208,48.0
4925,66.5,42.375,67.0
4926,44.5,29.041,50.0
4927,31.0,34.125,39.0
4928,53.125,34.778,50.0
4929,51.720000000000006,42.155,45.0
4930,51.875,34.083,51.0
4931,52.0,38.875,49.0
4932,34.5,31.5,50.0
4933,24.75,17.0,33.0
4934,80.5,57.475,87.0
4935,49.5,39.833,61.0
4936,40.875,23.040999999999997,46.0
4937,41.25,33.625,34.0
4938,53.9,40.975,84.0
4939,60.25,41.0,76.0
4940,35.375,25.136,42.0
4941,38.25,32.333,59.0
4942,33.875,26.625,44.0
4943,59.625,41.123999999999995,69.0
4944,59.625,41.123999999999995,69.0
4945,53.0,40.833,69.0
4946,53.0,40.833,69.0
4947,70.875,47.083,80.0
4948,34.25,21.958,43.0
4949,29.5,23.708,41.0
4950,40.375,27.833,56.0
4951,57.0,35.333,54.0
4952,41.0,25.5,58.0
4953,37.875,28.123999999999995,43.0
4954,34.153,21.18,38.0
4955,42.5,24.125,27.0
4956,35.0,34.25,48.0
4957,45.125,30.583,50.0
4958,45.5,32.041,52.0
4959,44.875,33.625,37.0
4960,37.5,22.833,43.0
4961,45.125,40.302,56.0
4962,40.625,31.875,72.0
4963,57.25,37.0,70.0
4964,41.25,30.735999999999997,49.0
4965,65.5,57.0,62.0
4966,57.5,39.458,65.0
4967,63.125,47.5,62.0
4968,107.708,79.75,105.0
4969,114.125,77.458,94.0
4970,79.25,58.498999999999995,81.0
4971,75.583,53.903,92.0
4972,46.75,34.458,57.0
4973,40.875,35.875,57.0
4974,48.5,33.208,36.0
4975,55.694,39.931,51.0
4976,55.75,33.665,42.0
4977,48.5,33.208,36.0
4978,71.125,52.958,83.0
4979,73.875,61.933,73.0
4980,56.125,42.5,47.0
4981,77.5,56.778,81.0
4982,91.625,58.760999999999996,102.0
4983,83.875,60.625,80.0
4984,92.75,64.86099999999999,78.0
4985,83.25,53.041,61.0
4986,84.125,53.583,75.0
4987,71.125,50.208,60.0
4988,58.25,42.885999999999996,47.0
4989,72.5,50.916,68.0
4990,97.5,65.583,107.0
4991,47.125,35.25,52.0
4992,71.25,49.875,88.0
4993,63.0,47.125,59.0
4994,58.5,49.875,56.0
4995,132.75,93.333,167.0
4996,59.125,40.583,60.0
4997,53.083,36.736,60.0
4998,81.819,62.05499999999999,85.0
4999,100.0,74.208,120.0
5000,54.75,30.875,75.0
5001,90.708,69.77799999999999,125.0
5002,75.0,51.041,94.0
5003,66.625,57.583,83.0
5004,75.0,50.041,62.0
5005,68.375,46.625,99.0
